,taxon_id,parent_taxon_id,name,rank,iconic_taxon_id,iconic_taxon_name,geomodel_version,geometry,Vernacular Name
200,23487,23480,Heterixalus luteostriatus,species,20978,Amphibia,2.32,"MULTIPOLYGON (((57.595779023419425 -19.64257928270679, 57.53496508445659 -19.885978801700652, 57.28625904343872 -19.961114400826567, 57.224837483119785 -20.204294649217385, 57.41271530543929 -20.372942919212257, 57.35127762202728 -20.616488291471306, 57.540126082682605 -20.78557665597077, 57.79079567765058 -20.710600890633323, 57.85162876666516 -20.46645707634896, 58.10205111308039 -20.390718352176464, 58.16226521533136 -20.146343446592347, 57.97267107988566 -19.97829823963131, 58.032882164836394 -19.73430254351223, 57.84425371031014 -19.566707852384695, 57.595779023419425 -19.64257928270679)), ((47.348246795540206 -24.553307276415207, 47.425053661167055 -24.323205786874894, 47.67093015199788 -24.25948217630327, 47.747024879962424 -24.029296144251827, 47.577987587950474 -23.862430033929094, 47.654116110171 -23.631772704109988, 47.89853950672489 -23.56839176400414, 47.97396087078846 -23.33769037889416, 47.80569991656259 -23.169961701778988, 47.881156655014934 -22.938825139651836, 48.124135354307896 -22.875831835705256, 48.19888993163704 -22.644691800865225, 48.03140342929947 -22.476132860476397, 48.10619491225981 -22.2445943992363, 48.347737392541745 -22.18203318284944, 48.42183172625167 -21.950531851519735, 48.25511767835752 -21.78117612410166, 48.32925040112033 -21.549313679364257, 48.56936521553351 -21.487228403842185, 48.64280581317473 -21.255443635781823, 48.47686211544078 -21.08532570892915, 48.55034253879191 -20.853217633112628, 48.7890383092531 -20.791651471267222, 48.86183164138794 -20.5596614869064, 48.6966560872703 -20.388816994287748, 48.769490636049454 -20.15654192886333, 49.00677604735034 -20.095537292422538, 49.07892854621633 -19.863420525248145, 48.91451883135895 -19.691886077724888, 48.986713893108686 -19.45952280403751, 49.22259768722918 -19.399121265254742, 49.29411574548584 -19.166956213131257, 49.13046947204202 -18.99476932659338, 49.20203139573982 -18.762396615966985, 49.4365223663693 -18.702638831810745, 49.50741233592538 -18.470503907948984, 49.740659008209434 -18.410841349257257, 49.81088003776742 -18.17896629592838, 49.64856909888613 -18.006325031348236, 49.718837289804526 -17.77429841563726, 49.55671035254767 -17.600922440768876, 49.62702488695385 -17.36876638143434, 49.85875677232045 -17.310414055249566, 49.928409451797506 -17.078573546664163, 50.158905253052524 -17.02036920831316, 50.22789918101563 -16.78886551641896, 50.06710414464885 -16.615138805867698, 50.13614753606535 -16.383561676654136, 50.36528145881675 -16.326142148243356, 50.43367118521766 -16.09493943265376, 50.661571960191054 -16.037709936433973, 50.729311250316385 -15.806902099227074, 50.56985124147013 -15.632894125351058, 50.63764293748082 -15.402068315313851, 50.47835235361333 -15.22741804881697, 50.54619565945538 -14.996596674556466, 50.38707495783339 -14.821323914499645, 50.45496908197089 -14.590529483931252, 50.296018712484226 -14.41465430129418, 50.36396286789366 -14.18390940787975, 50.20518327310475 -14.007452134216917, 50.273176677269134 -13.77677944301789, 50.114568292462764 -13.599760658763795, 50.18261016736537 -13.369182892330215, 50.02417342059795 -13.191623414769797, 50.0922629927158 -12.961163338886658, 49.93399830486521 -12.783084209807834, 50.002134805162314 -12.552764619120591, 49.84404258997722 -12.374187092166764, 49.61726276378843 -12.425658852267082, 49.45879666476648 -12.246324979332972, 49.52765658075529 -12.015799307508441, 49.36936752866268 -11.836001622994315, 49.141679739899416 -11.886446346249882, 49.072144331564004 -12.117331015342963, 48.84328869039473 -12.168032838960043, 48.7731179279192 -12.39945120670529, 48.54309696401805 -12.45039522781769, 48.472288296245836 -12.682328091906795, 48.63217669485587 -12.86296505261677, 48.56140494223803 -13.095043883359114, 48.330066750635126 -13.146835268255384, 48.258652592422266 -13.37939272454855, 48.02614909410093 -13.431387491257642, 47.95409012720387 -13.664403374500314, 47.720424707380346 -13.71658530557253, 47.64771863001306 -13.950039037053475, 47.80935777478351 -14.130963208909867, 47.73668310486988 -14.364489826339183, 47.50168767721647 -14.417436850056, 47.428361520778 -14.65136341574951, 47.19220572608512 -14.704455535348044, 47.11822594908753 -14.9387605621274, 46.88091408768321 -14.991980318990297, 46.806278667817566 -15.2266419730001, 46.56781538104548 -15.279971578659389, 46.49252241129318 -15.514967689335279, 46.25291268738354 -15.568389034085303, 46.0887939840315 -15.386254654626454, 45.84824656940964 -15.439199618363974, 45.77161560439788 -15.67482807973354, 45.52993931018699 -15.727837155645371, 45.45264825263996 -15.96374951436184, 45.20984920337722 -16.016803862511953, 45.04455984599983 -15.833412765186344, 44.800868515293274 -15.885970609979124, 44.72224387872802 -16.12244159237159, 44.4774498185582 -16.175016184466177, 44.39816397839488 -16.411718548527535, 44.56434146187567 -16.595554581461545, 44.48506247347075 -16.83217778612375, 44.2389356079681 -16.885252109705455, 44.158991880449264 -17.12206439749151, 43.911770485082684 -17.17510589025736, 43.83116120737526 -17.41208290370768, 43.99844234850576 -17.59573260584155, 43.91783534762277 -17.832569539313667, 44.085365570606314 -18.0155834067782, 44.0047615708003 -18.252256197224256, 44.17254084456073 -18.434612582817238, 44.09194057633269 -18.671097360641564, 44.25996886290329 -18.852774948219064, 44.17937306303685 -19.089048051931723, 44.347650317481964 -19.27002586819944, 44.267059729077005 -19.506063858693206, 44.43558589941313 -19.68632128449596, 44.355001271920116 -19.922100958927174, 44.105203142687486 -19.977930271780174, 44.0239359046939 -20.21373992547322, 44.193154621437884 -20.39340954785076, 44.11189134705501 -20.628919782228138, 43.860720440353305 -20.68506528605253, 43.77877097514303 -20.92056229765023, 43.526481376162394 -20.976538453615188, 43.4438450500175 -21.211997060119877, 43.19044562355219 -21.26778226772312, 43.10712192722036 -21.503177172726353, 43.277882414827445 -21.682492993948923, 43.19455488285735 -21.917511750849567, 42.93978124807148 -21.973502299628215, 42.85576305746736 -22.208413975748137, 43.02720433659573 -22.387044615611803, 42.9431801025209 -22.621540319073798, 43.114892016039676 -22.79933615634541, 43.37021088415102 -22.74251864592539, 43.541770033133446 -22.919351146088598, 43.458435482807715 -23.1531109322581, 43.63026088569495 -23.329079301288104, 43.546925514933434 -23.562377039987982, 43.71901717632426 -23.737463822479494, 43.63568175615109 -23.97027890273845, 43.808039673236976 -24.1444670867345, 43.72470498164671 -24.376779262146286, 43.89732914412275 -24.5500522846261, 43.81399596612056 -24.7818416819057, 43.98688635609551 -24.954183433691405, 43.90355548373773 -25.18543056068052, 44.07671207564346 -25.35682539076605, 44.332740687197884 -25.296898288563956, 44.505698336233934 -25.4672627961238, 44.76079403616299 -25.406633406918374, 44.93353389031108 -25.575962761112677, 45.187672412345194 -25.51463682363143, 45.36017584763189 -25.68292665799195, 45.61333345550963 -25.620910234299437, 45.69375230187262 -25.391021765344565, 45.94568036515187 -25.32874441087165, 46.11741367417383 -25.495932756326525, 46.36832345965948 -25.43298355243125, 46.44728062040994 -25.203279532561666, 46.696940429261986 -25.140103819671005, 46.8678514743043 -25.30619388655431, 47.11645780073303 -25.242365303905572, 47.19394959905043 -25.012895398058376, 47.44128749336966 -24.94887451220913, 47.51806219484669 -24.719279746358623, 47.348246795540206 -24.553307276415207), (48.90077026259673 -14.098433732844915, 48.74031728259282 -13.919330138308624, 48.81101292390505 -13.687029381390012, 49.041477128823146 -13.634205226252963, 49.201390516339124 -13.813058824742864, 49.1313799813933 -14.044986065078858, 49.29147696145053 -14.223294049651969, 49.22150840328457 -14.455290586764681, 48.990754307213194 -14.509359862228113, 48.92013785104411 -14.741789426350673, 48.68819167152516 -14.796046481209682, 48.52701300401681 -14.617259845879518, 48.59831797615755 -14.3844539245249, 48.83011382718215 -14.330810508962356, 48.90077026259673 -14.098433732844915), (46.73883023735477 -19.58589195030822, 46.98136822045738 -19.527561419269368, 47.05710538201514 -19.293436109164066, 46.891013039868156 -19.117270544833794, 46.96677725222293 -18.8829215284622, 47.207927099890775 -18.82511396098144, 47.37349959088599 -19.001120561314703, 47.61363235464657 -18.942785336879663, 47.778887869513056 -19.117881850321517, 47.70454243024946 -19.351467679915377, 47.87000727647202 -19.525797848505647, 47.79569522117727 -19.759150573570686, 47.55520317905626 -19.818565043540584, 47.48020798978188 -20.052058676283558, 47.64642123412017 -20.225742186539446, 47.57145791472699 -20.45896324039382, 47.329563032740424 -20.518891099387094, 47.25391188149132 -20.752212003712156, 47.01079660832054 -20.812098691753242, 46.84352489875224 -20.638148972828766, 46.91989317447138 -20.40444434679677, 46.75284339393862 -20.22968575325237, 46.82923790507997 -19.99569528503769, 46.66241030042996 -19.820146186147298, 46.73883023735477 -19.58589195030822)), ((56.73375568538785 -10.722138213325941, 56.79143313776626 -10.490963765899709, 56.619175642754925 -10.339055284242237, 56.389596171239845 -10.417693177293577, 56.33142804663598 -10.648252457660073, 56.50332715791296 -10.800789366856113, 56.73375568538785 -10.722138213325941)), ((55.54180485937479 -21.367579433194532, 55.72659170895707 -21.538303694824275, 55.97623794019245 -21.467124720844346, 56.04008289117985 -21.225075227405696, 55.8548430444381 -21.05484424070517, 55.91864778679221 -20.813108144680807, 55.73437104032433 -20.643341651315858, 55.48674020939302 -20.71481288244605, 55.422385119233866 -20.95590463346185, 55.17462434279639 -21.026558381720843, 55.10967815350901 -21.267317889224856, 55.29303255156964 -21.43807403925171, 55.54180485937479 -21.367579433194532)), ((59.8506519206432 -16.901468597376212, 59.90662636810981 -16.65780196987994, 59.717667532449866 -16.495122763523188, 59.473011487808776 -16.57553077346501, 59.416412422007284 -16.818646538303152, 59.60509077405095 -16.98190589656947, 59.8506519206432 -16.901468597376212)))",Andranolava Reed Frog
201,23489,23480,Heterixalus punctatus,species,20978,Amphibia,2.32,"MULTIPOLYGON (((47.56145993401407 -23.232856187257013, 47.48529848185686 -23.463965501091902, 47.654116110171 -23.631772704109988, 47.89853950672489 -23.56839176400414, 47.97396087078846 -23.33769037889416, 47.80569991656259 -23.169961701778988, 47.56145993401407 -23.232856187257013)), ((49.975529324336804 -16.209155613580567, 50.04462137434032 -15.977527442154837, 50.27362984150636 -15.920730461398147, 50.34207012354767 -15.689493313725022, 50.56985124147013 -15.632894125351058, 50.63764293748082 -15.402068315313851, 50.47835235361333 -15.22741804881697, 50.54619565945538 -14.996596674556466, 50.38707495783339 -14.821323914499645, 50.45496908197089 -14.590529483931252, 50.296018712484226 -14.41465430129418, 50.36396286789366 -14.18390940787975, 50.20518327310475 -14.007452134216917, 50.273176677269134 -13.77677944301789, 50.114568292462764 -13.599760658763795, 50.18261016736537 -13.369182892330215, 50.02417342059795 -13.191623414769797, 50.0922629927158 -12.961163338886658, 49.93399830486521 -12.783084209807834, 49.70708914639036 -12.835203442722, 49.63831706683709 -13.066047277935974, 49.41022078560735 -13.118416777949133, 49.340810264083075 -13.349765817997326, 49.1115288678063 -13.402370416086699, 48.9517994408518 -13.222992581849098, 48.72148187435846 -13.275191501889788, 48.56140494223803 -13.095043883359114, 48.330066750635126 -13.146835268255384, 48.258652592422266 -13.37939272454855, 48.02614909410093 -13.431387491257642, 47.95409012720387 -13.664403374500314, 47.720424707380346 -13.71658530557253, 47.64771863001306 -13.950039037053475, 47.80935777478351 -14.130963208909867, 47.73668310486988 -14.364489826339183, 47.50168767721647 -14.417436850056, 47.428361520778 -14.65136341574951, 47.19220572608512 -14.704455535348044, 47.11822594908753 -14.9387605621274, 46.88091408768321 -14.991980318990297, 46.806278667817566 -15.2266419730001, 46.56781538104548 -15.279971578659389, 46.49252241129318 -15.514967689335279, 46.65637473084817 -15.696297961337043, 46.8950276005223 -15.642402143793914, 46.96963752727021 -15.407742818708638, 47.20713262585468 -15.35394783334956, 47.281084638345476 -15.119627779923631, 47.51741739282738 -15.065951604326752, 47.59071355908287 -14.831992812947231, 47.82587973871264 -14.778453098564434, 47.89852223841967 -14.544877220843524, 48.13251794866622 -14.4914912847224, 48.29403386900603 -14.67108253720275, 48.222077821199605 -14.904296845965622, 48.38378914509994 -15.083316667646452, 48.31186894397018 -15.316550221316247, 48.47377534682886 -15.49497740479264, 48.401891771035395 -15.728206887367957, 48.16740870356588 -15.783383979065578, 48.09486734286702 -16.016966629266765, 47.85919528107087 -16.072271835802038, 47.785993708832365 -16.306185884683334, 47.54913632937601 -16.361601322023624, 47.47527222671138 -16.59582467605675, 47.237233545881566 -16.651332136974457, 47.16270470532669 -16.885842388518213, 46.92348908534271 -16.941423351576574, 46.848293414555144 -17.176197789865448, 46.60790556980237 -17.23183342897157, 46.532041095281755 -17.466849051614982, 46.29048609845543 -17.522520246136228, 46.12499629974474 -17.342634828448652, 45.88248580593927 -17.397791346137122, 45.716739480936496 -17.21705397808585, 45.793982681382886 -16.981360927182482, 45.62846438411384 -16.799984869742318, 45.385233212039225 -16.854098039682174, 45.30730685471633 -17.090112756670155, 45.473293581730815 -17.271693188807692, 45.39538142501675 -17.5075928315677, 45.561600349442216 -17.68852640768608, 45.48370314912364 -17.924287227375274, 45.23890045130966 -17.97943654209968, 45.16033037377625 -18.215361959716656, 45.32725030353839 -18.395811596975133, 45.24869338700478 -18.63155653084468, 45.415849455568065 -18.81130934669331, 45.33730646392331 -19.04685045132026, 45.50469853856424 -19.22588602568825, 45.426170241823115 -19.46120017455151, 45.593798182450485 -19.639498444052506, 45.51528535678207 -19.874562743108726, 45.68314901586058 -20.052104011240328, 45.604652443617 -20.286895812021946, 45.7727516660909 -20.46366075884591, 45.69427213583572 -20.698157671137313, 45.86260675905169 -20.874127362431587, 45.78414506558812 -21.108307266508287, 45.53663977304305 -21.16686715904345, 45.36781844993345 -20.99076420697565, 45.119363155938316 -21.048726206418387, 45.039502527627064 -21.283262940015344, 45.20880230227033 -21.45949574994963, 45.45748561224269 -21.40106150476418, 45.626546556584 -21.576343111082835, 45.54740840151777 -21.810180930101076, 45.298498008448206 -21.8690839466755, 45.218663235124126 -22.10289391853408, 44.96857466417961 -22.16163959650939, 44.88804190048296 -22.39539698673492, 44.63678247220247 -22.45396369541569, 44.46629869415821 -22.27832451618745, 44.21412482237119 -22.336252970680757, 44.132187585294304 -22.570257615186826, 43.878866076243014 -22.62797400079322, 43.79623053089131 -22.861868787527484, 43.541770033133446 -22.919351146088598, 43.458435482807715 -23.1531109322581, 43.63026088569495 -23.329079301288104, 43.546925514933434 -23.562377039987982, 43.71901717632426 -23.737463822479494, 43.97400362598654 -23.679152402897525, 44.056634182506286 -23.446167544105553, 43.88498475321779 -23.27118071147205, 43.96761819303953 -23.037730503442052, 44.221195696089865 -22.979587211960627, 44.30312794985264 -22.746009616641494, 44.55555049676053 -22.68764365849473, 44.72628708462881 -22.862421765816432, 44.64506371139373 -23.09567119611294, 44.816053023983216 -23.26957089047748, 45.067792608750665 -23.210118813837703, 45.23855548024366 -23.383028205031263, 45.48934114134195 -23.3229289232988, 45.65985969195356 -23.494842431482844, 45.58008627512845 -23.72694566853086, 45.32907015288819 -23.78748859121205, 45.24858777541516 -24.019469974954216, 45.41984649344744 -24.190553232031657, 45.67109210133367 -24.129570598843475, 45.84209709398192 -24.299639648045, 46.092349593508885 -24.2380026885066, 46.1713746109873 -24.00674289630244, 46.420399017229954 -23.94490927916519, 46.59061005341755 -24.113884171428136, 46.512320425189586 -24.34476783013974, 46.68276504343993 -24.51279565737447, 46.604500690611445 -24.743177190143825, 46.77517864797045 -24.910243258807196, 46.696940429261986 -25.140103819671005, 46.8678514743043 -25.30619388655431, 47.11645780073303 -25.242365303905572, 47.19394959905043 -25.012895398058376, 47.44128749336966 -24.94887451220913, 47.51806219484669 -24.719279746358623, 47.348246795540206 -24.553307276415207, 47.425053661167055 -24.323205786874894, 47.67093015199788 -24.25948217630327, 47.747024879962424 -24.029296144251827, 47.577987587950474 -23.862430033929094, 47.33230031903051 -23.9256813094444, 47.16293301121067 -23.75779812116523, 47.23980160376232 -23.526739964139832, 47.07065878056363 -23.357923585920144, 47.14755694847466 -23.126416195415963, 46.978638891234425 -22.956681993694577, 47.05556578412131 -22.724745230672962, 47.30067843243725 -22.662937454618774, 47.37690317613817 -22.430983480894106, 47.20874637797664 -22.26044497112259, 47.28500149554566 -22.028098984192454, 47.52868422862551 -21.96668994278813, 47.60424195898892 -21.7343678870089, 47.846683956235154 -21.67288879922744, 47.92154669451193 -21.440614491730482, 47.754695373941104 -21.269417107023465, 47.82959247365582 -21.03680599047781, 48.07061497519578 -20.975800145652364, 48.14482193631926 -20.743277687148876, 47.97873098696763 -20.57135641524407, 48.052973808881745 -20.338535629813443, 48.29258503779886 -20.278046219691024, 48.458121622792646 -20.44984190928933, 48.38460221662746 -20.682252280088225, 48.55034253879191 -20.853217633112628, 48.7890383092531 -20.791651471267222, 48.86183164138794 -20.5596614869064, 48.6966560872703 -20.388816994287748, 48.769490636049454 -20.15654192886333, 49.00677604735034 -20.095537292422538, 49.07892854621633 -19.863420525248145, 48.91451883135895 -19.691886077724888, 48.67738947187337 -19.75233636668666, 48.51261321365496 -19.579864884111725, 48.58552768976665 -19.347083952683164, 48.8224997880921 -19.28719186017995, 48.986713893108686 -19.45952280403751, 49.22259768722918 -19.399121265254742, 49.29411574548584 -19.166956213131257, 49.13046947204202 -18.99476932659338, 48.89473658146383 -19.054603724711573, 48.73071846929628 -18.88149427603148, 48.802996168383515 -18.648703154933358, 49.03857694177893 -18.589439585629552, 49.20203139573982 -18.762396615966985, 49.4365223663693 -18.702638831810745, 49.50741233592538 -18.470503907948984, 49.34452701675474 -18.297702928212676, 49.415462111625686 -18.065399392061284, 49.64856909888613 -18.006325031348236, 49.718837289804526 -17.77429841563726, 49.55671035254767 -17.600922440768876, 49.62702488695385 -17.36876638143434, 49.85875677232045 -17.310414055249566, 49.928409451797506 -17.078573546664163, 50.158905253052524 -17.02036920831316, 50.22789918101563 -16.78886551641896, 50.06710414464885 -16.615138805867698, 50.13614753606535 -16.383561676654136, 49.975529324336804 -16.209155613580567), (47.38920323227893 -19.644088542862807, 47.55520317905626 -19.818565043540584, 47.48020798978188 -20.052058676283558, 47.238497728174785 -20.11146177962619, 47.07196938728596 -19.9368424833279, 46.82923790507997 -19.99569528503769, 46.66241030042996 -19.820146186147298, 46.73883023735477 -19.58589195030822, 46.98136822045738 -19.527561419269368, 47.05710538201514 -19.293436109164066, 47.29844311280806 -19.235093283397084, 47.46422947252423 -19.4103442720168, 47.38920323227893 -19.644088542862807), (48.34787742252273 -13.792467048635936, 48.41925595068546 -13.559803356035776, 48.65074779560496 -13.507392956135401, 48.81101292390505 -13.687029381390012, 48.74031728259282 -13.919330138308624, 48.5086728804953 -13.972357942305191, 48.34787742252273 -13.792467048635936)), ((46.36832345965948 -25.43298355243125, 46.44728062040994 -25.203279532561666, 46.27607096190067 -25.036151273915312, 46.025379212265904 -25.09866733984895, 45.94568036515187 -25.32874441087165, 46.11741367417383 -25.495932756326525, 46.36832345965948 -25.43298355243125)), ((49.548446385308154 -12.656355079548186, 49.61726276378843 -12.425658852267082, 49.45879666476648 -12.246324979332972, 49.52765658075529 -12.015799307508441, 49.36936752866268 -11.836001622994315, 49.141679739899416 -11.886446346249882, 49.072144331564004 -12.117331015342963, 48.84328869039473 -12.168032838960043, 48.7731179279192 -12.39945120670529, 48.932478358344184 -12.579812511733913, 48.86234651036884 -12.811392905875552, 49.02189161591872 -12.991273377833581, 49.25103221798952 -12.939301638080027, 49.32048512934773 -12.708084307988184, 49.548446385308154 -12.656355079548186)), ((47.9389198019189 -22.075139737113638, 47.69629772812331 -22.137127825524303, 47.6207728125342 -22.36907504607351, 47.78860245007289 -22.538625723299273, 47.71311119645301 -22.770177673076105, 47.881156655014934 -22.938825139651836, 48.124135354307896 -22.875831835705256, 48.19888993163704 -22.644691800865225, 48.03140342929947 -22.476132860476397, 48.10619491225981 -22.2445943992363, 48.347737392541745 -22.18203318284944, 48.42183172625167 -21.950531851519735, 48.25511767835752 -21.78117612410166, 48.01374733656661 -21.84322308159543, 47.9389198019189 -22.075139737113638)), ((57.85162876666516 -20.46645707634896, 58.10205111308039 -20.390718352176464, 58.16226521533136 -20.146343446592347, 57.97267107988566 -19.97829823963131, 58.032882164836394 -19.73430254351223, 57.84425371031014 -19.566707852384695, 57.595779023419425 -19.64257928270679, 57.53496508445659 -19.885978801700652, 57.28625904343872 -19.961114400826567, 57.224837483119785 -20.204294649217385, 56.97591432436178 -20.278675456885143, 56.91388573319901 -20.52161089577347, 57.10136755214418 -20.690775892970805, 57.35127762202728 -20.616488291471306, 57.540126082682605 -20.78557665597077, 57.79079567765058 -20.710600890633323, 57.85162876666516 -20.46645707634896)), ((43.90355548373773 -25.18543056068052, 44.07671207564346 -25.35682539076605, 44.332740687197884 -25.296898288563956, 44.505698336233934 -25.4672627961238, 44.76079403616299 -25.406633406918374, 44.93353389031108 -25.575962761112677, 45.187672412345194 -25.51463682363143, 45.36017584763189 -25.68292665799195, 45.61333345550963 -25.620910234299437, 45.69375230187262 -25.391021765344565, 45.5217509062814 -25.22279420811452, 45.26882721096655 -25.284393275746236, 45.096575824601246 -25.115130315434826, 44.842679687045575 -25.176044963684525, 44.670196650067396 -25.005750862369062, 44.41535179446555 -25.065975273476745, 44.24265568153987 -24.894654753055633, 44.32527285245567 -24.663186956902628, 44.15283833736274 -24.490925741105407, 43.89732914412275 -24.5500522846261, 43.81399596612056 -24.7818416819057, 43.98688635609551 -24.954183433691405, 43.90355548373773 -25.18543056068052)), ((48.56936521553351 -21.487228403842185, 48.64280581317473 -21.255443635781823, 48.47686211544078 -21.08532570892915, 48.23691396869637 -21.14688311196459, 48.16274370537903 -21.37908602970054, 48.32925040112033 -21.549313679364257, 48.56936521553351 -21.487228403842185)), ((43.526481376162394 -20.976538453615188, 43.4438450500175 -21.211997060119877, 43.614185483468304 -21.39117837282905, 43.86673422198271 -21.33476246363455, 43.94868177254753 -21.099605534347923, 44.20010463212947 -21.0430095555982, 44.281363186258375 -20.807821344050822, 44.11189134705501 -20.628919782228138, 43.860720440353305 -20.68506528605253, 43.77877097514303 -20.92056229765023, 43.526481376162394 -20.976538453615188)), ((43.37021088415102 -22.74251864592539, 43.453543849946726 -22.508317778719192, 43.28225094295186 -22.3306390402051, 43.02720433659573 -22.387044615611803, 42.9431801025209 -22.621540319073798, 43.114892016039676 -22.79933615634541, 43.37021088415102 -22.74251864592539)), ((55.73437104032433 -20.643341651315858, 55.48674020939302 -20.71481288244605, 55.30387460869443 -20.54502931631591, 55.05711930165393 -20.615841298706915, 54.99222784151061 -20.856278441794558, 55.17462434279639 -21.026558381720843, 55.10967815350901 -21.267317889224856, 55.29303255156964 -21.43807403925171, 55.54180485937479 -21.367579433194532, 55.72659170895707 -21.538303694824275, 55.97623794019245 -21.467124720844346, 56.04008289117985 -21.225075227405696, 55.8548430444381 -21.05484424070517, 55.91864778679221 -20.813108144680807, 55.73437104032433 -20.643341651315858)), ((43.91783534762277 -17.832569539313667, 44.085365570606314 -18.0155834067782, 44.33307299038904 -17.961564074212735, 44.41300608639173 -17.725019259727425, 44.245907139702496 -17.542201069386245, 43.99844234850576 -17.59573260584155, 43.91783534762277 -17.832569539313667)), ((44.58807870597266 -18.561605522887493, 44.42049011258919 -18.380107835268223, 44.17254084456073 -18.434612582817238, 44.09194057633269 -18.671097360641564, 44.25996886290329 -18.852774948219064, 44.50815918563049 -18.7977872977515, 44.58807870597266 -18.561605522887493)), ((43.70215046987386 -21.80465810725515, 43.531548219865414 -21.62627885177932, 43.277882414827445 -21.682492993948923, 43.19455488285735 -21.917511750849567, 43.3655815670127 -22.096018404210774, 43.6195130194223 -22.03937836139238, 43.70215046987386 -21.80465810725515)), ((71.70740195469153 -5.440599300571865, 71.90158545391125 -5.581221804486001, 72.1279292736456 -5.493151640672835, 72.15956054779281 -5.2649155604574185, 71.9655748591046 -5.124910058110348, 71.73975880138221 -5.212525638493226, 71.70740195469153 -5.440599300571865)), ((59.8506519206432 -16.901468597376212, 59.90662636810981 -16.65780196987994, 59.717667532449866 -16.495122763523188, 59.473011487808776 -16.57553077346501, 59.416412422007284 -16.818646538303152, 59.60509077405095 -16.98190589656947, 59.8506519206432 -16.901468597376212)), ((44.347650317481964 -19.27002586819944, 44.267059729077005 -19.506063858693206, 44.43558589941313 -19.68632128449596, 44.68425589751348 -19.630375874375357, 44.76415884829001 -19.394651068686105, 44.596080888042906 -19.21455795508686, 44.347650317481964 -19.27002586819944)), ((45.52993931018699 -15.727837155645371, 45.45264825263996 -15.96374951436184, 45.617710030760776 -16.146338240740562, 45.859596247941056 -16.09278898534799, 45.936209559442005 -15.857191766756698, 45.77161560439788 -15.67482807973354, 45.52993931018699 -15.727837155645371)))",Andasibe Reed Frog
